Time,Instrument,Operation,OrderId,Side,Volume,Price,Lifespan
45.7,1,Cancel,367,,,,G
45.75,1,Insert,368,B,9,101,G
45.75,1,Insert,369,A,9,99,G
45.95,1,Cancel,368,,,,G
45.95,1,Cancel,369,,,,G
46.0,1,Insert,370,B,9,101,G
46.0,1,Insert,371,A,9,99,G
46.2,1,Cancel,370,,,,G
46.2,1,Cancel,371,,,,G
46.25,1,Insert,372,B,9,101,G
46.25,1,Insert,373,A,9,99,G
46.45,1,Cancel,372,,,,G
46.45,1,Cancel,373,,,,G
46.5,1,Insert,374,B,9,101,G
46.5,1,Insert,375,A,9,99,G
46.7,1,Cancel,374,,,,G
46.7,1,Cancel,375,,,,G
46.75,1,Insert,376,B,9,101,G
46.75,1,Insert,377,A,9,99,G
46.95,1,Cancel,376,,,,G
46.95,1,Cancel,377,,,,G
47.0,1,Insert,378,B,9,101,G
47.0,1,Insert,379,A,9,99,G
47.2,1,Cancel,378,,,,G
47.2,1,Cancel,379,,,,G
47.25,1,Insert,380,B,9,101,G
47.25,1,Insert,381,A,9,99,G
47.45,1,Cancel,380,,,,G
47.45,1,Cancel,381,,,,G
47.5,1,Insert,382,B,9,101,G
47.5,1,Insert,383,A,9,99,G
47.7,1,Cancel,382,,,,G
47.7,1,Cancel,383,,,,G
47.75,1,Insert,384,B,9,101,G
47.75,1,Insert,385,A,9,99,G
47.95,1,Cancel,384,,,,G
47.95,1,Cancel,385,,,,G
48.0,1,Insert,386,B,9,101,G
48.0,1,Insert,387,A,9,99,G
48.2,1,Cancel,386,,,,G
48.2,1,Cancel,387,,,,G
48.25,1,Insert,388,B,9,101,G
48.25,1,Insert,389,A,9,99,G
48.45,1,Cancel,388,,,,G
48.45,1,Cancel,389,,,,G
48.5,1,Insert,390,B,9,101,G
48.5,1,Insert,391,A,9,99,G
48.7,1,Cancel,390,,,,G
48.7,1,Cancel,391,,,,G
48.75,1,Insert,392,B,9,101,G
48.75,1,Insert,393,A,9,99,G
48.95,1,Cancel,392,,,,G
48.95,1,Cancel,393,,,,G
49.0,1,Insert,394,B,9,101,G
49.0,1,Insert,395,A,9,99,G
49.2,1,Cancel,394,,,,G
49.2,1,Cancel,395,,,,G
49.25,1,Insert,396,B,9,101,G
49.25,1,Insert,397,A,9,99,G
49.45,1,Cancel,396,,,,G
49.45,1,Cancel,397,,,,G
49.5,1,Insert,398,B,9,101,G
49.5,1,Insert,399,A,9,99,G
49.7,1,Cancel,398,,,,G
49.7,1,Cancel,399,,,,G
49.75,1,Insert,400,B,9,101,G
49.75,1,Insert,401,A,9,99,G
49.95,1,Cancel,400,,,,G
49.95,1,Cancel,401,,,,G
50.0,1,Insert,402,B,9,101,G
50.0,1,Insert,403,A,9,99,G
50.2,1,Cancel,402,,,,G
50.2,1,Cancel,403,,,,G
50.25,1,Insert,404,B,9,101,G
50.25,1,Insert,405,A,9,99,G
50.45,1,Cancel,404,,,,G
50.45,1,Cancel,405,,,,G
50.5,1,Insert,406,B,9,101,G
50.5,1,Insert,407,A,9,99,G
50.7,1,Cancel,406,,,,G
50.7,1,Cancel,407,,,,G
50.75,1,Insert,408,B,9,101,G
50.75,1,Insert,409,A,9,99,G
50.95,1,Cancel,408,,,,G
50.95,1,Cancel,409,,,,G
51.0,1,Insert,410,B,9,101,G
51.0,1,Insert,411,A,9,99,G
51.2,1,Cancel,410,,,,G
51.2,1,Cancel,411,,,,G
51.25,1,Insert,412,B,9,101,G
51.25,1,Insert,413,A,9,99,G
51.45,1,Cancel,412,,,,G
51.45,1,Cancel,413,,,,G
51.5,1,Insert,414,B,9,101,G
51.5,1,Insert,415,A,9,99,G
51.7,1,Cancel,414,,,,G
51.7,1,Cancel,415,,,,G
51.75,1,Insert,416,B,9,101,G
51.75,1,Insert,417,A,9,99,G
51.95,1,Cancel,416,,,,G
51.95,1,Cancel,417,,,,G
52.0,1,Insert,418,B,9,101,G
52.0,1,Insert,419,A,9,99,G
52.2,1,Cancel,418,,,,G
52.2,1,Cancel,419,,,,G
52.25,1,Insert,420,B,9,101,G
52.25,1,Insert,421,A,9,99,G
52.45,1,Cancel,420,,,,G
52.45,1,Cancel,421,,,,G
52.5,1,Insert,422,B,9,101,G
52.5,1,Insert,423,A,9,99,G
52.7,1,Cancel,422,,,,G
52.7,1,Cancel,423,,,,G
52.75,1,Insert,424,B,9,101,G
52.75,1,Insert,425,A,9,99,G
52.95,1,Cancel,424,,,,G
52.95,1,Cancel,425,,,,G
53.0,1,Insert,426,B,9,101,G
53.0,1,Insert,427,A,9,99,G
53.2,1,Cancel,426,,,,G
53.2,1,Cancel,427,,,,G
53.25,1,Insert,428,B,9,101,G
53.25,1,Insert,429,A,9,99,G
53.45,1,Cancel,428,,,,G
53.45,1,Cancel,429,,,,G
53.5,1,Insert,430,B,9,101,G
53.5,1,Insert,431,A,9,99,G
53.7,1,Cancel,430,,,,G
53.7,1,Cancel,431,,,,G
53.75,1,Insert,432,B,9,101,G
53.75,1,Insert,433,A,9,99,G
53.95,1,Cancel,432,,,,G
53.95,1,Cancel,433,,,,G
54.0,1,Insert,434,B,9,101,G
54.0,1,Insert,435,A,9,99,G
54.2,1,Cancel,434,,,,G
54.2,1,Cancel,435,,,,G
54.25,1,Insert,436,B,9,101,G
54.25,1,Insert,437,A,9,99,G
54.45,1,Cancel,436,,,,G
54.45,1,Cancel,437,,,,G
54.5,1,Insert,438,B,9,101,G
54.5,1,Insert,439,A,9,99,G
54.7,1,Cancel,438,,,,G
54.7,1,Cancel,439,,,,G
54.75,1,Insert,440,B,9,101,G
54.75,1,Insert,441,A,9,99,G
54.95,1,Cancel,440,,,,G
54.95,1,Cancel,441,,,,G
55.0,1,Insert,442,B,9,101,G
55.0,1,Insert,443,A,9,99,G
55.2,1,Cancel,442,,,,G
55.2,1,Cancel,443,,,,G
55.25,1,Insert,444,B,9,101,G
55.25,1,Insert,445,A,9,99,G
55.45,1,Cancel,444,,,,G
55.45,1,Cancel,445,,,,G
55.5,1,Insert,446,B,9,101,G
55.5,1,Insert,447,A,9,99,G
55.7,1,Cancel,446,,,,G
55.7,1,Cancel,447,,,,G
55.75,1,Insert,448,B,9,101,G
55.75,1,Insert,449,A,9,99,G
55.95,1,Cancel,448,,,,G
55.95,1,Cancel,449,,,,G
56.0,1,Insert,450,B,9,101,G
56.0,1,Insert,451,A,9,99,G
56.2,1,Cancel,450,,,,G
56.2,1,Cancel,451,,,,G
56.25,1,Insert,452,B,9,101,G
56.25,1,Insert,453,A,9,99,G
56.45,1,Cancel,452,,,,G
56.45,1,Cancel,453,,,,G
56.5,1,Insert,454,B,9,101,G
56.5,1,Insert,455,A,9,99,G
56.7,1,Cancel,454,,,,G
56.7,1,Cancel,455,,,,G
56.75,1,Insert,456,B,9,101,G
56.75,1,Insert,457,A,9,99,G
56.95,1,Cancel,456,,,,G
56.95,1,Cancel,457,,,,G
57.0,1,Insert,458,B,9,101,G
57.0,1,Insert,459,A,9,99,G
57.2,1,Cancel,458,,,,G
57.2,1,Cancel,459,,,,G
57.25,1,Insert,460,B,9,101,G
57.25,1,Insert,461,A,9,99,G
57.45,1,Cancel,460,,,,G
57.45,1,Cancel,461,,,,G
57.5,1,Insert,462,B,9,101,G
57.5,1,Insert,463,A,9,99,G
57.7,1,Cancel,462,,,,G
57.7,1,Cancel,463,,,,G
57.75,1,Insert,464,B,9,101,G
57.75,1,Insert,465,A,9,99,G
57.95,1,Cancel,464,,,,G
57.95,1,Cancel,465,,,,G
58.0,1,Insert,466,B,9,101,G
58.0,1,Insert,467,A,9,99,G
58.2,1,Cancel,466,,,,G
58.2,1,Cancel,467,,,,G
58.25,1,Insert,468,B,9,101,G
58.25,1,Insert,469,A,9,99,G
58.45,1,Cancel,468,,,,G
58.45,1,Cancel,469,,,,G
58.5,1,Insert,470,B,9,101,G
58.5,1,Insert,471,A,9,99,G
58.7,1,Cancel,470,,,,G
58.7,1,Cancel,471,,,,G
58.75,1,Insert,472,B,9,101,G
58.75,1,Insert,473,A,9,99,G
58.95,1,Cancel,472,,,,G
58.95,1,Cancel,473,,,,G
59.0,1,Insert,474,B,9,101,G
59.0,1,Insert,475,A,9,99,G
59.2,1,Cancel,474,,,,G
59.2,1,Cancel,475,,,,G
59.25,1,Insert,476,B,9,101,G
59.25,1,Insert,477,A,9,99,G
59.45,1,Cancel,476,,,,G
59.45,1,Cancel,477,,,,G
59.5,1,Insert,478,B,9,101,G
59.5,1,Insert,479,A,9,99,G
59.7,1,Cancel,478,,,,G
59.7,1,Cancel,479,,,,G
59.75,1,Insert,480,B,9,101,G
59.75,1,Insert,481,A,9,99,G
59.95,1,Cancel,480,,,,G
59.95,1,Cancel,481,,,,G
60.0,1,Insert,482,B,9,101,G
60.0,1,Insert,483,A,9,99,G
60.2,1,Cancel,482,,,,G
60.2,1,Cancel,483,,,,G
60.25,1,Insert,484,B,9,101,G
60.25,1,Insert,485,A,9,99,G
60.45,1,Cancel,484,,,,G
60.45,1,Cancel,485,,,,G
60.5,1,Insert,486,B,9,101,G
60.5,1,Insert,487,A,9,99,G
60.7,1,Cancel,486,,,,G
60.7,1,Cancel,487,,,,G
60.75,1,Insert,488,B,9,101,G
60.75,1,Insert,489,A,9,99,G
60.95,1,Cancel,488,,,,G
60.95,1,Cancel,489,,,,G
61.0,1,Insert,490,B,9,101,G
61.0,1,Insert,491,A,9,99,G
61.2,1,Cancel,490,,,,G
61.2,1,Cancel,491,,,,G
61.25,1,Insert,492,B,9,101,G
61.25,1,Insert,493,A,9,99,G
61.45,1,Cancel,492,,,,G
61.45,1,Cancel,493,,,,G
61.5,1,Insert,494,B,9,101,G
61.5,1,Insert,495,A,9,99,G
61.7,1,Cancel,494,,,,G
61.7,1,Cancel,495,,,,G
61.75,1,Insert,496,B,9,101,G
61.75,1,Insert,497,A,9,99,G
61.95,1,Cancel,496,,,,G
61.95,1,Cancel,497,,,,G
62.0,1,Insert,498,B,9,101,G
62.0,1,Insert,499,A,9,99,G
62.2,1,Cancel,498,,,,G
62.2,1,Cancel,499,,,,G
62.25,1,Insert,500,B,9,101,G
62.25,1,Insert,501,A,9,99,G
62.45,1,Cancel,500,,,,G
62.45,1,Cancel,501,,,,G
62.5,1,Insert,502,B,9,101,G
62.5,1,Insert,503,A,9,99,G
62.7,1,Cancel,502,,,,G
62.7,1,Cancel,503,,,,G
62.75,1,Insert,504,B,9,101,G
62.75,1,Insert,505,A,9,99,G
62.95,1,Cancel,504,,,,G
62.95,1,Cancel,505,,,,G
63.0,1,Insert,506,B,9,101,G
63.0,1,Insert,507,A,9,99,G
63.2,1,Cancel,506,,,,G
63.2,1,Cancel,507,,,,G
63.25,1,Insert,508,B,9,101,G
63.25,1,Insert,509,A,9,99,G
63.45,1,Cancel,508,,,,G
63.45,1,Cancel,509,,,,G
63.5,1,Insert,510,B,9,101,G
63.5,1,Insert,511,A,9,99,G
63.7,1,Cancel,510,,,,G
63.7,1,Cancel,511,,,,G
63.75,1,Insert,512,B,9,101,G
63.75,1,Insert,513,A,9,99,G
63.95,1,Cancel,512,,,,G
63.95,1,Cancel,513,,,,G
64.0,1,Insert,514,B,9,101,G
64.0,1,Insert,515,A,9,99,G
64.2,1,Cancel,514,,,,G
64.2,1,Cancel,515,,,,G
64.25,1,Insert,516,B,9,101,G
64.25,1,Insert,517,A,9,99,G
64.45,1,Cancel,516,,,,G
64.45,1,Cancel,517,,,,G
64.5,1,Insert,518,B,9,101,G
64.5,1,Insert,519,A,9,99,G
64.7,1,Cancel,518,,,,G
64.7,1,Cancel,519,,,,G
64.75,1,Insert,520,B,9,101,G
64.75,1,Insert,521,A,9,99,G
64.95,1,Cancel,520,,,,G
64.95,1,Cancel,521,,,,G
65.0,1,Insert,522,B,9,101,G
65.0,1,Insert,523,A,9,99,G
65.2,1,Cancel,522,,,,G
65.2,1,Cancel,523,,,,G
65.25,1,Insert,524,B,9,101,G
65.25,1,Insert,525,A,9,99,G
65.45,1,Cancel,524,,,,G
65.45,1,Cancel,525,,,,G
65.5,1,Insert,526,B,9,101,G
65.5,1,Insert,527,A,9,99,G
65.7,1,Cancel,526,,,,G
65.7,1,Cancel,527,,,,G
65.75,1,Insert,528,B,9,101,G
65.75,1,Insert,529,A,9,99,G
65.95,1,Cancel,528,,,,G
65.95,1,Cancel,529,,,,G
66.0,1,Insert,530,B,9,101,G
66.0,1,Insert,531,A,9,99,G
66.2,1,Cancel,530,,,,G
66.2,1,Cancel,531,,,,G
66.25,1,Insert,532,B,9,101,G
66.25,1,Insert,533,A,9,99,G
66.45,1,Cancel,532,,,,G
66.45,1,Cancel,533,,,,G
66.5,1,Insert,534,B,9,101,G
66.5,1,Insert,535,A,9,99,G
66.7,1,Cancel,534,,,,G
66.7,1,Cancel,535,,,,G
66.75,1,Insert,536,B,9,101,G
66.75,1,Insert,537,A,9,99,G
66.95,1,Cancel,536,,,,G
66.95,1,Cancel,537,,,,G
67.0,1,Insert,538,B,9,101,G
67.0,1,Insert,539,A,9,99,G
67.2,1,Cancel,538,,,,G
67.2,1,Cancel,539,,,,G
67.25,1,Insert,540,B,9,101,G
67.25,1,Insert,541,A,9,99,G
67.45,1,Cancel,540,,,,G
67.45,1,Cancel,541,,,,G
67.5,1,Insert,542,B,9,101,G
67.5,1,Insert,543,A,9,99,G
67.7,1,Cancel,542,,,,G
67.7,1,Cancel,543,,,,G
67.75,1,Insert,544,B,9,101,G
67.75,1,Insert,545,A,9,99,G
67.95,1,Cancel,544,,,,G
67.95,1,Cancel,545,,,,G
68.0,1,Insert,546,B,9,101,G
68.0,1,Insert,547,A,9,99,G
68.2,1,Cancel,546,,,,G
68.2,1,Cancel,547,,,,G
68.25,1,Insert,548,B,9,101,G
68.25,1,Insert,549,A,9,99,G
68.45,1,Cancel,548,,,,G
68.45,1,Cancel,549,,,,G
68.5,1,Insert,550,B,9,101,G
68.5,1,Insert,551,A,9,99,G
68.7,1,Cancel,550,,,,G
68.7,1,Cancel,551,,,,G
68.75,1,Insert,552,B,9,101,G
68.75,1,Insert,553,A,9,99,G
68.95,1,Cancel,552,,,,G
68.95,1,Cancel,553,,,,G
69.0,1,Insert,554,B,9,101,G
69.0,1,Insert,555,A,9,99,G
69.2,1,Cancel,554,,,,G
69.2,1,Cancel,555,,,,G
69.25,1,Insert,556,B,9,101,G
69.25,1,Insert,557,A,9,99,G
69.45,1,Cancel,556,,,,G
69.45,1,Cancel,557,,,,G
69.5,1,Insert,558,B,9,101,G
69.5,1,Insert,559,A,9,99,G
69.7,1,Cancel,558,,,,G
69.7,1,Cancel,559,,,,G
69.75,1,Insert,560,B,9,101,G
69.75,1,Insert,561,A,9,99,G
69.95,1,Cancel,560,,,,G
69.95,1,Cancel,561,,,,G
70.0,1,Insert,562,B,9,101,G
70.0,1,Insert,563,A,9,99,G
70.2,1,Cancel,562,,,,G
70.2,1,Cancel,563,,,,G
70.25,1,Insert,564,B,9,101,G
70.25,1,Insert,565,A,9,99,G
70.45,1,Cancel,564,,,,G
70.45,1,Cancel,565,,,,G
70.5,1,Insert,566,B,9,101,G
70.5,1,Insert,567,A,9,99,G
70.7,1,Cancel,566,,,,G
70.7,1,Cancel,567,,,,G
70.75,1,Insert,568,B,9,101,G
70.75,1,Insert,569,A,9,99,G
70.95,1,Cancel,568,,,,G
70.95,1,Cancel,569,,,,G
71.0,1,Insert,570,B,9,101,G
71.0,1,Insert,571,A,9,99,G
71.2,1,Cancel,570,,,,G
71.2,1,Cancel,571,,,,G
71.25,1,Insert,572,B,9,101,G
71.25,1,Insert,573,A,9,99,G
71.45,1,Cancel,572,,,,G
71.45,1,Cancel,573,,,,G
71.5,1,Insert,574,B,9,101,G
71.5,1,Insert,575,A,9,99,G
71.7,1,Cancel,574,,,,G
71.7,1,Cancel,575,,,,G
71.75,1,Insert,576,B,9,101,G
71.75,1,Insert,577,A,9,99,G
71.95,1,Cancel,576,,,,G
71.95,1,Cancel,577,,,,G
72.0,1,Insert,578,B,9,101,G
72.0,1,Insert,579,A,9,99,G
72.2,1,Cancel,578,,,,G
72.2,1,Cancel,579,,,,G
72.25,1,Insert,580,B,9,101,G
72.25,1,Insert,581,A,9,99,G
72.45,1,Cancel,580,,,,G
72.45,1,Cancel,581,,,,G
72.5,1,Insert,582,B,9,101,G
72.5,1,Insert,583,A,9,99,G
72.7,1,Cancel,582,,,,G
72.7,1,Cancel,583,,,,G
72.75,1,Insert,584,B,9,101,G
72.75,1,Insert,585,A,9,99,G
72.95,1,Cancel,584,,,,G
72.95,1,Cancel,585,,,,G
73.0,1,Insert,586,B,9,101,G
73.0,1,Insert,587,A,9,99,G
73.2,1,Cancel,586,,,,G
73.2,1,Cancel,587,,,,G
73.25,1,Insert,588,B,9,101,G
73.25,1,Insert,589,A,9,99,G
73.45,1,Cancel,588,,,,G
73.45,1,Cancel,589,,,,G
73.5,1,Insert,590,B,9,101,G
73.5,1,Insert,591,A,9,99,G
73.7,1,Cancel,590,,,,G
73.7,1,Cancel,591,,,,G
73.75,1,Insert,592,B,9,101,G
73.75,1,Insert,593,A,9,99,G
73.95,1,Cancel,592,,,,G
73.95,1,Cancel,593,,,,G
74.0,1,Insert,594,B,9,101,G
74.0,1,Insert,595,A,9,99,G
74.2,1,Cancel,594,,,,G
74.2,1,Cancel,595,,,,G
74.25,1,Insert,596,B,9,101,G
74.25,1,Insert,597,A,9,99,G
74.45,1,Cancel,596,,,,G
74.45,1,Cancel,597,,,,G
74.5,1,Insert,598,B,9,101,G
74.5,1,Insert,599,A,9,99,G
74.7,1,Cancel,598,,,,G
74.7,1,Cancel,599,,,,G
74.75,1,Insert,600,B,9,101,G
74.75,1,Insert,601,A,9,99,G
74.95,1,Cancel,600,,,,G
74.95,1,Cancel,601,,,,G
75.0,1,Insert,602,B,9,101,G
75.0,1,Insert,603,A,9,99,G
75.2,1,Cancel,602,,,,G
75.2,1,Cancel,603,,,,G
75.25,1,Insert,604,B,9,101,G
75.25,1,Insert,605,A,9,99,G
75.45,1,Cancel,604,,,,G
75.45,1,Cancel,605,,,,G
75.5,1,Insert,606,B,9,101,G
75.5,1,Insert,607,A,9,99,G
75.7,1,Cancel,606,,,,G
75.7,1,Cancel,607,,,,G
75.75,1,Insert,608,B,9,101,G
75.75,1,Insert,609,A,9,99,G
75.95,1,Cancel,608,,,,G
75.95,1,Cancel,609,,,,G
76.0,1,Insert,610,B,9,101,G
76.0,1,Insert,611,A,9,99,G
76.2,1,Cancel,610,,,,G
76.2,1,Cancel,611,,,,G
76.25,1,Insert,612,B,9,101,G
76.25,1,Insert,613,A,9,99,G
76.45,1,Cancel,612,,,,G
76.45,1,Cancel,613,,,,G
76.5,1,Insert,614,B,9,101,G
76.5,1,Insert,615,A,9,99,G
76.7,1,Cancel,614,,,,G
76.7,1,Cancel,615,,,,G
76.75,1,Insert,616,B,9,101,G
76.75,1,Insert,617,A,9,99,G
76.95,1,Cancel,616,,,,G
76.95,1,Cancel,617,,,,G
77.0,1,Insert,618,B,9,101,G
77.0,1,Insert,619,A,9,99,G
77.2,1,Cancel,618,,,,G
77.2,1,Cancel,619,,,,G
77.25,1,Insert,620,B,9,101,G
77.25,1,Insert,621,A,9,99,G
77.45,1,Cancel,620,,,,G
77.45,1,Cancel,621,,,,G
77.5,1,Insert,622,B,9,101,G
77.5,1,Insert,623,A,9,99,G
77.7,1,Cancel,622,,,,G
77.7,1,Cancel,623,,,,G
77.75,1,Insert,624,B,9,101,G
77.75,1,Insert,625,A,9,99,G
77.95,1,Cancel,624,,,,G
77.95,1,Cancel,625,,,,G
78.0,1,Insert,626,B,9,101,G
78.0,1,Insert,627,A,9,99,G
78.2,1,Cancel,626,,,,G
78.2,1,Cancel,627,,,,G
78.25,1,Insert,628,B,9,101,G
78.25,1,Insert,629,A,9,99,G
78.45,1,Cancel,628,,,,G
78.45,1,Cancel,629,,,,G
78.5,1,Insert,630,B,9,101,G
78.5,1,Insert,631,A,9,99,G
78.7,1,Cancel,630,,,,G
78.7,1,Cancel,631,,,,G
78.75,1,Insert,632,B,9,101,G
78.75,1,Insert,633,A,9,99,G
78.95,1,Cancel,632,,,,G
78.95,1,Cancel,633,,,,G
79.0,1,Insert,634,B,9,101,G
79.0,1,Insert,635,A,9,99,G
79.2,1,Cancel,634,,,,G
79.2,1,Cancel,635,,,,G
79.25,1,Insert,636,B,9,101,G
79.25,1,Insert,637,A,9,99,G
79.45,1,Cancel,636,,,,G
79.45,1,Cancel,637,,,,G
79.5,1,Insert,638,B,9,101,G
79.5,1,Insert,639,A,9,99,G
79.7,1,Cancel,638,,,,G
79.7,1,Cancel,639,,,,G
79.75,1,Insert,640,B,9,101,G
79.75,1,Insert,641,A,9,99,G
79.95,1,Cancel,640,,,,G
79.95,1,Cancel,641,,,,G
80.0,1,Insert,642,B,9,101,G
80.0,1,Insert,643,A,9,99,G
80.2,1,Cancel,642,,,,G
80.2,1,Cancel,643,,,,G
80.25,1,Insert,644,B,9,101,G
80.25,1,Insert,645,A,9,99,G
80.45,1,Cancel,644,,,,G
80.45,1,Cancel,645,,,,G
80.5,1,Insert,646,B,9,101,G
80.5,1,Insert,647,A,9,99,G
80.7,1,Cancel,646,,,,G
80.7,1,Cancel,647,,,,G
80.75,1,Insert,648,B,9,101,G
80.75,1,Insert,649,A,9,99,G
80.95,1,Cancel,648,,,,G
80.95,1,Cancel,649,,,,G
81.0,1,Insert,650,B,9,101,G
81.0,1,Insert,651,A,9,99,G
81.2,1,Cancel,650,,,,G
81.2,1,Cancel,651,,,,G
81.25,1,Insert,652,B,9,101,G
81.25,1,Insert,653,A,9,99,G
81.45,1,Cancel,652,,,,G
81.45,1,Cancel,653,,,,G
81.5,1,Insert,654,B,9,101,G
81.5,1,Insert,655,A,9,99,G
81.7,1,Cancel,654,,,,G
81.7,1,Cancel,655,,,,G
81.75,1,Insert,656,B,9,101,G
81.75,1,Insert,657,A,9,99,G
81.95,1,Cancel,656,,,,G
81.95,1,Cancel,657,,,,G
82.0,1,Insert,658,B,9,101,G
82.0,1,Insert,659,A,9,99,G
82.2,1,Cancel,658,,,,G
82.2,1,Cancel,659,,,,G
82.25,1,Insert,660,B,9,101,G
82.25,1,Insert,661,A,9,99,G
82.45,1,Cancel,660,,,,G
82.45,1,Cancel,661,,,,G
82.5,1,Insert,662,B,9,101,G
82.5,1,Insert,663,A,9,99,G
82.7,1,Cancel,662,,,,G
82.7,1,Cancel,663,,,,G
82.75,1,Insert,664,B,9,101,G
82.75,1,Insert,665,A,9,99,G
82.95,1,Cancel,664,,,,G
82.95,1,Cancel,665,,,,G
83.0,1,Insert,666,B,9,101,G
83.0,1,Insert,667,A,9,99,G
83.2,1,Cancel,666,,,,G
83.2,1,Cancel,667,,,,G
83.25,1,Insert,668,B,9,101,G
83.25,1,Insert,669,A,9,99,G
83.45,1,Cancel,668,,,,G
83.45,1,Cancel,669,,,,G
83.5,1,Insert,670,B,9,101,G
83.5,1,Insert,671,A,9,99,G
83.7,1,Cancel,670,,,,G
83.7,1,Cancel,671,,,,G
83.75,1,Insert,672,B,9,101,G
83.75,1,Insert,673,A,9,99,G
83.95,1,Cancel,672,,,,G
83.95,1,Cancel,673,,,,G
84.0,1,Insert,674,B,9,101,G
84.0,1,Insert,675,A,9,99,G
84.2,1,Cancel,674,,,,G
84.2,1,Cancel,675,,,,G
84.25,1,Insert,676,B,9,101,G
84.25,1,Insert,677,A,9,99,G
84.45,1,Cancel,676,,,,G
84.45,1,Cancel,677,,,,G
84.5,1,Insert,678,B,9,101,G
84.5,1,Insert,679,A,9,99,G
84.7,1,Cancel,678,,,,G
84.7,1,Cancel,679,,,,G
84.75,1,Insert,680,B,9,101,G
84.75,1,Insert,681,A,9,99,G
84.95,1,Cancel,680,,,,G
84.95,1,Cancel,681,,,,G
85.0,1,Insert,682,B,9,101,G
85.0,1,Insert,683,A,9,99,G
85.2,1,Cancel,682,,,,G
85.2,1,Cancel,683,,,,G
85.25,1,Insert,684,B,9,101,G
85.25,1,Insert,685,A,9,99,G
85.45,1,Cancel,684,,,,G
85.45,1,Cancel,685,,,,G
85.5,1,Insert,686,B,9,101,G
85.5,1,Insert,687,A,9,99,G
85.7,1,Cancel,686,,,,G
85.7,1,Cancel,687,,,,G
85.75,1,Insert,688,B,9,101,G
85.75,1,Insert,689,A,9,99,G
85.95,1,Cancel,688,,,,G
85.95,1,Cancel,689,,,,G
86.0,1,Insert,690,B,9,101,G
86.0,1,Insert,691,A,9,99,G
86.2,1,Cancel,690,,,,G
86.2,1,Cancel,691,,,,G
86.25,1,Insert,692,B,9,101,G
86.25,1,Insert,693,A,9,99,G
86.45,1,Cancel,692,,,,G
86.45,1,Cancel,693,,,,G
86.5,1,Insert,694,B,9,101,G
86.5,1,Insert,695,A,9,99,G
86.7,1,Cancel,694,,,,G
86.7,1,Cancel,695,,,,G
86.75,1,Insert,696,B,9,101,G
86.75,1,Insert,697,A,9,99,G
86.95,1,Cancel,696,,,,G
86.95,1,Cancel,697,,,,G
87.0,1,Insert,698,B,9,101,G
87.0,1,Insert,699,A,9,99,G
87.2,1,Cancel,698,,,,G
87.2,1,Cancel,699,,,,G
87.25,1,Insert,700,B,9,101,G
87.25,1,Insert,701,A,9,99,G
87.45,1,Cancel,700,,,,G
87.45,1,Cancel,701,,,,G
87.5,1,Insert,702,B,9,101,G
87.5,1,Insert,703,A,9,99,G
87.7,1,Cancel,702,,,,G
87.7,1,Cancel,703,,,,G
87.75,1,Insert,704,B,9,101,G
87.75,1,Insert,705,A,9,99,G
87.95,1,Cancel,704,,,,G
87.95,1,Cancel,705,,,,G
88.0,1,Insert,706,B,9,101,G
88.0,1,Insert,707,A,9,99,G
88.2,1,Cancel,706,,,,G
88.2,1,Cancel,707,,,,G
88.25,1,Insert,708,B,9,101,G
88.25,1,Insert,709,A,9,99,G
88.45,1,Cancel,708,,,,G
88.45,1,Cancel,709,,,,G
88.5,1,Insert,710,B,9,101,G
88.5,1,Insert,711,A,9,99,G
88.7,1,Cancel,710,,,,G
88.7,1,Cancel,711,,,,G
88.75,1,Insert,712,B,9,101,G
88.75,1,Insert,713,A,9,99,G
88.95,1,Cancel,712,,,,G
88.95,1,Cancel,713,,,,G
89.0,1,Insert,714,B,9,101,G
89.0,1,Insert,715,A,9,99,G
89.2,1,Cancel,714,,,,G
89.2,1,Cancel,715,,,,G
89.25,1,Insert,716,B,9,101,G
89.25,1,Insert,717,A,9,99,G
89.45,1,Cancel,716,,,,G
89.45,1,Cancel,717,,,,G
89.5,1,Insert,718,B,9,101,G
89.5,1,Insert,719,A,9,99,G
89.7,1,Cancel,718,,,,G
89.7,1,Cancel,719,,,,G
89.75,1,Insert,720,B,9,101,G
89.75,1,Insert,721,A,9,99,G
89.95,1,Cancel,720,,,,G
89.95,1,Cancel,721,,,,G
90.0,1,Insert,722,B,9,101,G
90.0,1,Insert,723,A,9,99,G
90.2,1,Cancel,722,,,,G
90.2,1,Cancel,723,,,,G
90.25,1,Insert,724,B,9,101,G
90.25,1,Insert,725,A,9,99,G
90.45,1,Cancel,724,,,,G
90.45,1,Cancel,725,,,,G
90.5,1,Insert,726,B,9,101,G
90.5,1,Insert,727,A,9,99,G
90.7,1,Cancel,726,,,,G
90.7,1,Cancel,727,,,,G
90.75,1,Insert,728,B,9,101,G
90.75,1,Insert,729,A,9,99,G
90.95,1,Cancel,728,,,,G
90.95,1,Cancel,729,,,,G
91.0,1,Insert,730,B,9,101,G
91.0,1,Insert,731,A,9,99,G
91.2,1,Cancel,730,,,,G
91.2,1,Cancel,731,,,,G
91.25,1,Insert,732,B,9,101,G
91.25,1,Insert,733,A,9,99,G
91.45,1,Cancel,732,,,,G
91.45,1,Cancel,733,,,,G
91.5,1,Insert,734,B,9,101,G
91.5,1,Insert,735,A,9,99,G
